epoch, 0, train_dur, 164, test_dur, 180, avg loss, 0.0
epoch, 1, train_dur, 174, test_dur, 180, avg loss, 0.0
epoch, 2, train_dur, 224, test_dur, 180, avg loss, 0.0
epoch, 3, train_dur, 241, test_dur, 180, avg loss, 0.0
epoch, 4, train_dur, 249, test_dur, 180, avg loss, 0.0
epoch, 5, train_dur, 178, test_dur, 180, avg loss, 0.0
epoch, 6, train_dur, 143, test_dur, 180, avg loss, 0.0
epoch, 7, train_dur, 184, test_dur, 180, avg loss, 0.0
epoch, 8, train_dur, 137, test_dur, 180, avg loss, 0.0
epoch, 9, train_dur, 185, test_dur, 180, avg loss, 0.0
epoch, 10, train_dur, 136, test_dur, 180, avg loss, 0.0
epoch, 11, train_dur, 259, test_dur, 180, avg loss, 0.0
epoch, 12, train_dur, 174, test_dur, 180, avg loss, 0.0
epoch, 13, train_dur, 205, test_dur, 180, avg loss, 0.0
epoch, 14, train_dur, 256, test_dur, 180, avg loss, 0.0
epoch, 15, train_dur, 157, test_dur, 180, avg loss, 0.0
epoch, 16, train_dur, 173, test_dur, 180, avg loss, 0.0
epoch, 17, train_dur, 130, test_dur, 180, avg loss, 0.0
epoch, 18, train_dur, 193, test_dur, 180, avg loss, 0.0
epoch, 19, train_dur, 208, test_dur, 180, avg loss, 0.0
epoch, 20, train_dur, 139, test_dur, 180, avg loss, 0.0
epoch, 21, train_dur, 181, test_dur, 180, avg loss, 0.0
epoch, 22, train_dur, 191, test_dur, 180, avg loss, 0.0
epoch, 23, train_dur, 274, test_dur, 180, avg loss, 0.0
epoch, 24, train_dur, 223, test_dur, 180, avg loss, 0.0
epoch, 25, train_dur, 226, test_dur, 180, avg loss, 0.0
epoch, 26, train_dur, 138, test_dur, 180, avg loss, 0.0
epoch, 27, train_dur, 173, test_dur, 180, avg loss, 0.0
epoch, 28, train_dur, 137, test_dur, 180, avg loss, 0.0
epoch, 29, train_dur, 133, test_dur, 180, avg loss, 0.0
epoch, 30, train_dur, 171, test_dur, 180, avg loss, 0.0
epoch, 31, train_dur, 158, test_dur, 180, avg loss, 0.0
epoch, 32, train_dur, 215, test_dur, 180, avg loss, 0.0
epoch, 33, train_dur, 172, test_dur, 180, avg loss, 0.0
epoch, 34, train_dur, 130, test_dur, 180, avg loss, 0.0
epoch, 35, train_dur, 130, test_dur, 180, avg loss, 0.0
epoch, 36, train_dur, 138, test_dur, 180, avg loss, 0.0
