epoch, 116, train_dur, 183, test_dur, 180, avg loss, 0.0033902518916875124
epoch, 117, train_dur, 178, test_dur, 180, avg loss, 0.0020076814107596874
epoch, 118, train_dur, 209, test_dur, 180, avg loss, 0.0029761905316263437
epoch, 119, train_dur, 323, test_dur, 180, avg loss, 0.0028452931437641382
epoch, 120, train_dur, 170, test_dur, 180, avg loss, 0.0035635964013636112
epoch, 121, train_dur, 226, test_dur, 180, avg loss, 0.0033727972768247128
epoch, 122, train_dur, 177, test_dur, 180, avg loss, 0.0024578652810305357
epoch, 123, train_dur, 134, test_dur, 180, avg loss, 0.002430555410683155
epoch, 124, train_dur, 183, test_dur, 180, avg loss, 0.0028872282709926367
epoch, 125, train_dur, 170, test_dur, 180, avg loss, 0.0025584795512259007
epoch, 126, train_dur, 253, test_dur, 180, avg loss, 0.002829724457114935
epoch, 127, train_dur, 255, test_dur, 180, avg loss, 0.0029296875
epoch, 128, train_dur, 156, test_dur, 180, avg loss, 0.0023885350674390793
epoch, 129, train_dur, 327, test_dur, 180, avg loss, 0.0030011432245373726
epoch, 130, train_dur, 170, test_dur, 180, avg loss, 0.003289473708719015
epoch, 131, train_dur, 263, test_dur, 180, avg loss, 0.003018466057255864
epoch, 132, train_dur, 381, test_dur, 180, avg loss, 0.0031086388044059277
epoch, 133, train_dur, 131, test_dur, 180, avg loss, 0.0035511364694684744
epoch, 134, train_dur, 161, test_dur, 180, avg loss, 0.003086419776082039
epoch, 135, train_dur, 129, test_dur, 180, avg loss, 0.0033653846476227045
epoch, 136, train_dur, 148, test_dur, 180, avg loss, 0.002516778651624918
epoch, 137, train_dur, 146, test_dur, 180, avg loss, 0.0025510203558951616
epoch, 138, train_dur, 159, test_dur, 180, avg loss, 0.0032226562034338713
epoch, 139, train_dur, 235, test_dur, 180, avg loss, 0.0029131355695426464
epoch, 140, train_dur, 137, test_dur, 180, avg loss, 0.002377717522904277
epoch, 141, train_dur, 145, test_dur, 180, avg loss, 0.0031035959254950285
epoch, 142, train_dur, 193, test_dur, 180, avg loss, 0.002416237024590373
epoch, 143, train_dur, 128, test_dur, 180, avg loss, 0.003512596944347024
epoch, 144, train_dur, 155, test_dur, 180, avg loss, 0.002904647495597601
epoch, 145, train_dur, 232, test_dur, 180, avg loss, 0.0037553647998720407
epoch, 146, train_dur, 224, test_dur, 180, avg loss, 0.002916666679084301
epoch, 147, train_dur, 145, test_dur, 180, avg loss, 0.003317636903375387
epoch, 148, train_dur, 208, test_dur, 180, avg loss, 0.0029904304537922144
