epoch, 0, train_dur, 133, test_dur, 180, avg loss, 0.0002627969952300191
epoch, 1, train_dur, 235, test_dur, 180, avg loss, 0.002529818331822753
epoch, 2, train_dur, 200, test_dur, 180, avg loss, 0.004640351980924606
epoch, 3, train_dur, 128, test_dur, 180, avg loss, 0.002799601061269641
epoch, 4, train_dur, 238, test_dur, 180, avg loss, 0.003243242623284459
epoch, 5, train_dur, 171, test_dur, 180, avg loss, 0.004067752044647932
epoch, 6, train_dur, 136, test_dur, 180, avg loss, 0.0040407623164355755
epoch, 7, train_dur, 171, test_dur, 180, avg loss, 0.0026772515848279
epoch, 8, train_dur, 222, test_dur, 180, avg loss, 0.0031570857390761375
epoch, 9, train_dur, 179, test_dur, 180, avg loss, 0.0028971496503800154
epoch, 10, train_dur, 127, test_dur, 180, avg loss, 0.004222715739160776
epoch, 11, train_dur, 204, test_dur, 180, avg loss, 0.0038306124042719603
epoch, 12, train_dur, 157, test_dur, 180, avg loss, 0.003315908368676901
epoch, 13, train_dur, 133, test_dur, 180, avg loss, 0.0034214025363326073
epoch, 14, train_dur, 143, test_dur, 180, avg loss, 0.0030982859898358583
epoch, 15, train_dur, 232, test_dur, 180, avg loss, 0.002652383642271161
epoch, 16, train_dur, 136, test_dur, 180, avg loss, 0.003601203439757228
epoch, 17, train_dur, 223, test_dur, 180, avg loss, 0.0030905527528375387
epoch, 18, train_dur, 169, test_dur, 180, avg loss, 0.002803516574203968
epoch, 19, train_dur, 131, test_dur, 180, avg loss, 0.0029590842314064503
epoch, 20, train_dur, 208, test_dur, 180, avg loss, 0.0029552176129072905
epoch, 21, train_dur, 234, test_dur, 180, avg loss, 0.003987627103924751
epoch, 22, train_dur, 235, test_dur, 180, avg loss, 0.0037442268803715706
epoch, 23, train_dur, 207, test_dur, 180, avg loss, 0.004429031163454056
epoch, 24, train_dur, 140, test_dur, 180, avg loss, 0.005007629282772541
epoch, 25, train_dur, 141, test_dur, 180, avg loss, 0.0023435563780367374
epoch, 26, train_dur, 238, test_dur, 180, avg loss, 0.004128920845687389
epoch, 27, train_dur, 143, test_dur, 180, avg loss, 0.002953457413241267
epoch, 28, train_dur, 142, test_dur, 180, avg loss, 0.004148886073380709
epoch, 29, train_dur, 232, test_dur, 180, avg loss, 0.002990228123962879
epoch, 30, train_dur, 143, test_dur, 180, avg loss, 0.003342905780300498
