epoch, 0, train_dur, 338, test_dur, 487, avg loss, 0.00042502445285208523
epoch, 1, train_dur, 465, test_dur, 539, avg loss, 0.0012695699697360396
epoch, 2, train_dur, 570, test_dur, 535, avg loss, 0.0009662953671067953
epoch, 3, train_dur, 257, test_dur, 415, avg loss, 0.0009600063785910606
epoch, 4, train_dur, 513, test_dur, 492, avg loss, 0.0009072503889910877
epoch, 5, train_dur, 449, test_dur, 323, avg loss, 0.0008675382705405354
epoch, 6, train_dur, 545, test_dur, 693, avg loss, 0.000949111592490226
epoch, 7, train_dur, 426, test_dur, 505, avg loss, 0.0010741763981059194
epoch, 8, train_dur, 362, test_dur, 680, avg loss, 0.0010421645129099488
epoch, 9, train_dur, 230, test_dur, 447, avg loss, 0.0010919399792328477
epoch, 10, train_dur, 405, test_dur, 601, avg loss, 0.001211768016219139
epoch, 11, train_dur, 292, test_dur, 517, avg loss, 0.0036325787659734488
epoch, 12, train_dur, 556, test_dur, 269, avg loss, 0.002348130103200674
epoch, 13, train_dur, 413, test_dur, 610, avg loss, 0.0015469997888430953
epoch, 14, train_dur, 534, test_dur, 775, avg loss, 0.0013432652922347188
epoch, 15, train_dur, 610, test_dur, 380, avg loss, 0.0011433595791459084
epoch, 16, train_dur, 322, test_dur, 446, avg loss, 0.0014226791681721807
epoch, 17, train_dur, 342, test_dur, 570, avg loss, 0.0010826956713572145
epoch, 18, train_dur, 483, test_dur, 305, avg loss, 0.0012429949129000306
epoch, 19, train_dur, 597, test_dur, 738, avg loss, 0.001313921995460987
epoch, 20, train_dur, 526, test_dur, 789, avg loss, 0.0013159899972379208
epoch, 21, train_dur, 451, test_dur, 504, avg loss, 0.0030620405450463295
epoch, 22, train_dur, 629, test_dur, 678, avg loss, 0.0023398292250931263
epoch, 23, train_dur, 452, test_dur, 915, avg loss, 0.0019990643486380577
epoch, 24, train_dur, 464, test_dur, 782, avg loss, 0.001788262277841568
epoch, 25, train_dur, 773, test_dur, 609, avg loss, 0.0016688908217474818
epoch, 26, train_dur, 667, test_dur, 314, avg loss, 0.00146618636790663
epoch, 27, train_dur, 483, test_dur, 665, avg loss, 0.0016313905362039804
epoch, 28, train_dur, 724, test_dur, 578, avg loss, 0.0014576057437807322
epoch, 29, train_dur, 322, test_dur, 380, avg loss, 0.0014371091965585947
epoch, 30, train_dur, 295, test_dur, 788, avg loss, 0.00143526797182858
epoch, 31, train_dur, 748, test_dur, 530, avg loss, 0.0030292870942503214
epoch, 32, train_dur, 346, test_dur, 467, avg loss, 0.0023194558452814817
epoch, 33, train_dur, 459, test_dur, 583, avg loss, 0.0021825621370226145
epoch, 34, train_dur, 722, test_dur, 741, avg loss, 0.0018912777304649353
epoch, 35, train_dur, 608, test_dur, 472, avg loss, 0.0018746093846857548
epoch, 36, train_dur, 668, test_dur, 781, avg loss, 0.0016280822455883026
epoch, 37, train_dur, 533, test_dur, 571, avg loss, 0.0019920645281672478
epoch, 38, train_dur, 369, test_dur, 487, avg loss, 0.001892184722237289
epoch, 39, train_dur, 519, test_dur, 768, avg loss, 0.0013417084701359272
epoch, 40, train_dur, 474, test_dur, 868, avg loss, 0.001833378104493022
epoch, 41, train_dur, 611, test_dur, 590, avg loss, 0.0036082728765904903
epoch, 42, train_dur, 658, test_dur, 605, avg loss, 0.0028037638403475285
epoch, 43, train_dur, 608, test_dur, 614, avg loss, 0.002469552680850029
epoch, 44, train_dur, 406, test_dur, 871, avg loss, 0.001996035687625408
epoch, 45, train_dur, 436, test_dur, 762, avg loss, 0.0020933663472533226
epoch, 46, train_dur, 617, test_dur, 825, avg loss, 0.0017660611774772406
epoch, 47, train_dur, 759, test_dur, 515, avg loss, 0.0016463849460706115
epoch, 48, train_dur, 502, test_dur, 580, avg loss, 0.0016224178252741694
epoch, 49, train_dur, 389, test_dur, 598, avg loss, 0.0014702181797474623
epoch, 50, train_dur, 780, test_dur, 585, avg loss, 0.0017049097223207355
epoch, 51, train_dur, 623, test_dur, 760, avg loss, 0.0036428505554795265
epoch, 52, train_dur, 487, test_dur, 666, avg loss, 0.002756399568170309
epoch, 53, train_dur, 343, test_dur, 744, avg loss, 0.0024734872858971357
epoch, 54, train_dur, 530, test_dur, 561, avg loss, 0.0024452221114188433
epoch, 55, train_dur, 362, test_dur, 472, avg loss, 0.002011914039030671
epoch, 56, train_dur, 852, test_dur, 622, avg loss, 0.00209072045981884
epoch, 57, train_dur, 284, test_dur, 798, avg loss, 0.0018975114217028022
epoch, 58, train_dur, 438, test_dur, 627, avg loss, 0.0020967996679246426
epoch, 59, train_dur, 592, test_dur, 855, avg loss, 0.001944050076417625
epoch, 60, train_dur, 373, test_dur, 525, avg loss, 0.0020457012578845024
epoch, 61, train_dur, 549, test_dur, 952, avg loss, 0.00317004369571805
epoch, 62, train_dur, 570, test_dur, 610, avg loss, 0.002778239082545042
epoch, 63, train_dur, 512, test_dur, 454, avg loss, 0.002199464710429311
epoch, 64, train_dur, 506, test_dur, 798, avg loss, 0.002292241668328643
epoch, 65, train_dur, 441, test_dur, 456, avg loss, 0.002486456884071231
epoch, 66, train_dur, 733, test_dur, 446, avg loss, 0.00239861779846251
epoch, 67, train_dur, 639, test_dur, 592, avg loss, 0.0026342361234128475
epoch, 68, train_dur, 457, test_dur, 642, avg loss, 0.0020552442874759436
epoch, 69, train_dur, 691, test_dur, 663, avg loss, 0.0019982359372079372
epoch, 70, train_dur, 496, test_dur, 838, avg loss, 0.0020808244589716196
epoch, 71, train_dur, 527, test_dur, 327, avg loss, 0.00383913516998291
epoch, 72, train_dur, 424, test_dur, 556, avg loss, 0.0031642133835703135
