epoch, 0, train_dur, 234, test_dur, 234, avg loss, 0.0005034907371737063
epoch, 1, train_dur, 396, test_dur, 728, avg loss, 0.0007519230712205172
epoch, 2, train_dur, 575, test_dur, 442, avg loss, 0.0007926096441224217
epoch, 3, train_dur, 391, test_dur, 891, avg loss, 0.0008536907262168825
epoch, 4, train_dur, 524, test_dur, 309, avg loss, 0.0007416428416036069
epoch, 5, train_dur, 396, test_dur, 535, avg loss, 0.0007746617775410414
epoch, 6, train_dur, 803, test_dur, 773, avg loss, 0.0009678905480541289
epoch, 7, train_dur, 657, test_dur, 474, avg loss, 0.0010012221755459905
epoch, 8, train_dur, 329, test_dur, 539, avg loss, 0.0011856660712510347
epoch, 9, train_dur, 485, test_dur, 568, avg loss, 0.0009767746087163687
epoch, 10, train_dur, 459, test_dur, 503, avg loss, 0.0011148523772135377
epoch, 11, train_dur, 556, test_dur, 597, avg loss, 0.0010412351693958044
epoch, 12, train_dur, 731, test_dur, 761, avg loss, 0.001046702265739441
epoch, 13, train_dur, 759, test_dur, 541, avg loss, 0.001233444083482027
epoch, 14, train_dur, 425, test_dur, 538, avg loss, 0.0012218584306538105
epoch, 15, train_dur, 500, test_dur, 787, avg loss, 0.0011700114700943232
epoch, 16, train_dur, 611, test_dur, 815, avg loss, 0.0014077312080189586
epoch, 17, train_dur, 842, test_dur, 704, avg loss, 0.0012295146007090807
epoch, 18, train_dur, 628, test_dur, 500, avg loss, 0.001298442599363625
epoch, 19, train_dur, 446, test_dur, 664, avg loss, 0.001476461999118328
epoch, 20, train_dur, 703, test_dur, 689, avg loss, 0.0015936350682750344
epoch, 21, train_dur, 645, test_dur, 740, avg loss, 0.0035565474536269903
epoch, 22, train_dur, 842, test_dur, 607, avg loss, 0.0023973265197128057
epoch, 23, train_dur, 722, test_dur, 554, avg loss, 0.002054673619568348
epoch, 24, train_dur, 679, test_dur, 437, avg loss, 0.0016570673324167728
epoch, 25, train_dur, 621, test_dur, 601, avg loss, 0.0017875798512250185
epoch, 26, train_dur, 510, test_dur, 664, avg loss, 0.001601135591045022
epoch, 27, train_dur, 958, test_dur, 567, avg loss, 0.0017170959617942572
epoch, 28, train_dur, 539, test_dur, 769, avg loss, 0.0015229637501761317
epoch, 29, train_dur, 626, test_dur, 605, avg loss, 0.0018378917593508959
epoch, 30, train_dur, 582, test_dur, 890, avg loss, 0.0017814207822084427
epoch, 31, train_dur, 753, test_dur, 707, avg loss, 0.0017332214629277587
epoch, 32, train_dur, 423, test_dur, 882, avg loss, 0.0012388598406687379
epoch, 33, train_dur, 542, test_dur, 547, avg loss, 0.0013449008110910654
epoch, 34, train_dur, 868, test_dur, 927, avg loss, 0.0014876013156026602
epoch, 35, train_dur, 613, test_dur, 259, avg loss, 0.0014026070712134242
epoch, 36, train_dur, 718, test_dur, 610, avg loss, 0.001396729378029704
epoch, 37, train_dur, 598, test_dur, 1097, avg loss, 0.0013809633674100041
epoch, 38, train_dur, 779, test_dur, 297, avg loss, 0.0014858240028843284
epoch, 39, train_dur, 812, test_dur, 664, avg loss, 0.0012774502392858267
epoch, 40, train_dur, 332, test_dur, 669, avg loss, 0.0015918805729597807
epoch, 41, train_dur, 542, test_dur, 746, avg loss, 0.003466704860329628
epoch, 42, train_dur, 898, test_dur, 601, avg loss, 0.0025987320113927126
epoch, 43, train_dur, 653, test_dur, 691, avg loss, 0.0019165214616805315
epoch, 44, train_dur, 808, test_dur, 614, avg loss, 0.0015626098029315472
epoch, 45, train_dur, 553, test_dur, 685, avg loss, 0.0013605100102722645
epoch, 46, train_dur, 666, test_dur, 322, avg loss, 0.00140008341986686
epoch, 47, train_dur, 605, test_dur, 717, avg loss, 0.001396377687342465
epoch, 48, train_dur, 651, test_dur, 566, avg loss, 0.0014253754634410143
epoch, 49, train_dur, 415, test_dur, 277, avg loss, 0.0015047442866489291
epoch, 50, train_dur, 708, test_dur, 639, avg loss, 0.00131867581512779
epoch, 51, train_dur, 742, test_dur, 628, avg loss, 0.0011525873560458422
epoch, 52, train_dur, 653, test_dur, 494, avg loss, 0.0012686733389273286
epoch, 53, train_dur, 493, test_dur, 599, avg loss, 0.0012526119826361537
epoch, 54, train_dur, 749, test_dur, 364, avg loss, 0.0012481720186769962
epoch, 55, train_dur, 544, test_dur, 362, avg loss, 0.0011567899491637945
epoch, 56, train_dur, 658, test_dur, 469, avg loss, 0.0013625293504446745
epoch, 57, train_dur, 645, test_dur, 415, avg loss, 0.0013432763516902924
epoch, 58, train_dur, 612, test_dur, 784, avg loss, 0.0013392057735472918
epoch, 59, train_dur, 586, test_dur, 604, avg loss, 0.0017271868418902159
epoch, 60, train_dur, 490, test_dur, 670, avg loss, 0.0016872967826202512
epoch, 61, train_dur, 376, test_dur, 502, avg loss, 0.0035997373051941395
epoch, 62, train_dur, 455, test_dur, 450, avg loss, 0.0028967021498829126
epoch, 63, train_dur, 524, test_dur, 634, avg loss, 0.0021403669379651546
epoch, 64, train_dur, 420, test_dur, 404, avg loss, 0.0021569649688899517
epoch, 65, train_dur, 694, test_dur, 417, avg loss, 0.0019297144608572125
epoch, 66, train_dur, 923, test_dur, 532, avg loss, 0.001651435042731464
epoch, 67, train_dur, 468, test_dur, 640, avg loss, 0.0017574781086295843
epoch, 68, train_dur, 548, test_dur, 526, avg loss, 0.0015978401061147451
epoch, 69, train_dur, 501, test_dur, 825, avg loss, 0.0017635230906307697
epoch, 70, train_dur, 658, test_dur, 702, avg loss, 0.00167166069149971
epoch, 71, train_dur, 584, test_dur, 608, avg loss, 0.0016394105041399598
epoch, 72, train_dur, 517, test_dur, 472, avg loss, 0.001859314157627523
epoch, 73, train_dur, 488, test_dur, 450, avg loss, 0.0018680947832763195
epoch, 74, train_dur, 242, test_dur, 602, avg loss, 0.0015976486029103398
epoch, 75, train_dur, 637, test_dur, 444, avg loss, 0.0016796259442344308
epoch, 76, train_dur, 511, test_dur, 598, avg loss, 0.0016932054422795773
epoch, 77, train_dur, 519, test_dur, 438, avg loss, 0.0018510869704186916
epoch, 78, train_dur, 531, test_dur, 468, avg loss, 0.0019038714235648513
epoch, 79, train_dur, 490, test_dur, 512, avg loss, 0.0015305469278246164
epoch, 80, train_dur, 855, test_dur, 381, avg loss, 0.0016204958083108068
epoch, 81, train_dur, 850, test_dur, 631, avg loss, 0.003043319331482053
epoch, 82, train_dur, 541, test_dur, 680, avg loss, 0.0022768734488636255
epoch, 83, train_dur, 698, test_dur, 454, avg loss, 0.001958364387974143
epoch, 84, train_dur, 443, test_dur, 412, avg loss, 0.0020066392607986927
epoch, 85, train_dur, 734, test_dur, 688, avg loss, 0.0016500523779541254
epoch, 86, train_dur, 548, test_dur, 551, avg loss, 0.0017663120524957776
epoch, 87, train_dur, 493, test_dur, 760, avg loss, 0.0015257407212629914
epoch, 88, train_dur, 717, test_dur, 688, avg loss, 0.0015259128995239735
epoch, 89, train_dur, 545, test_dur, 741, avg loss, 0.001347359037026763
epoch, 90, train_dur, 576, test_dur, 626, avg loss, 0.00169684540014714
epoch, 91, train_dur, 636, test_dur, 476, avg loss, 0.0013887620298191905
epoch, 92, train_dur, 747, test_dur, 672, avg loss, 0.0014613585080951452
epoch, 93, train_dur, 466, test_dur, 474, avg loss, 0.0013624095590785146
epoch, 94, train_dur, 522, test_dur, 909, avg loss, 0.0013212006306275725
epoch, 95, train_dur, 334, test_dur, 443, avg loss, 0.0011587439803406596
epoch, 96, train_dur, 622, test_dur, 849, avg loss, 0.0012374657671898603
epoch, 97, train_dur, 745, test_dur, 799, avg loss, 0.0012170682894065976
epoch, 98, train_dur, 317, test_dur, 486, avg loss, 0.0011326286476105452
epoch, 99, train_dur, 560, test_dur, 561, avg loss, 0.0012594867730513215
epoch, 100, train_dur, 447, test_dur, 347, avg loss, 0.001525971689261496
epoch, 101, train_dur, 411, test_dur, 482, avg loss, 0.003602651646360755
epoch, 102, train_dur, 771, test_dur, 670, avg loss, 0.0025319333653897047
epoch, 103, train_dur, 768, test_dur, 652, avg loss, 0.0017168577760457993
epoch, 104, train_dur, 626, test_dur, 387, avg loss, 0.0017335416050627828
epoch, 105, train_dur, 697, test_dur, 560, avg loss, 0.001648906385526061
epoch, 106, train_dur, 597, test_dur, 445, avg loss, 0.0014793104492127895
epoch, 107, train_dur, 612, test_dur, 525, avg loss, 0.0015740880044177175
epoch, 108, train_dur, 407, test_dur, 447, avg loss, 0.0017693861154839396
epoch, 109, train_dur, 539, test_dur, 1039, avg loss, 0.00142905383836478
epoch, 110, train_dur, 900, test_dur, 566, avg loss, 0.0013495361199602485
epoch, 111, train_dur, 778, test_dur, 266, avg loss, 0.0013742683222517371
epoch, 112, train_dur, 772, test_dur, 997, avg loss, 0.0013469206169247627
epoch, 113, train_dur, 642, test_dur, 600, avg loss, 0.0015482971211895347
epoch, 114, train_dur, 550, test_dur, 638, avg loss, 0.0016875178553164005
epoch, 115, train_dur, 438, test_dur, 613, avg loss, 0.0018686397233977914
epoch, 116, train_dur, 540, test_dur, 659, avg loss, 0.001538636744953692
epoch, 117, train_dur, 656, test_dur, 730, avg loss, 0.0013107421109452844
epoch, 118, train_dur, 686, test_dur, 579, avg loss, 0.0013264893786981702
epoch, 119, train_dur, 312, test_dur, 379, avg loss, 0.0018642616923898458
epoch, 120, train_dur, 478, test_dur, 729, avg loss, 0.0015712700551375747
epoch, 121, train_dur, 573, test_dur, 295, avg loss, 0.0033981031738221645
epoch, 122, train_dur, 688, test_dur, 569, avg loss, 0.0024171823170036077
epoch, 123, train_dur, 592, test_dur, 616, avg loss, 0.002222668146714568
epoch, 124, train_dur, 516, test_dur, 850, avg loss, 0.0019704464357346296
epoch, 125, train_dur, 737, test_dur, 648, avg loss, 0.0016212094342336059
epoch, 126, train_dur, 504, test_dur, 846, avg loss, 0.001327213947661221
epoch, 127, train_dur, 880, test_dur, 801, avg loss, 0.0016263596480712295
epoch, 128, train_dur, 780, test_dur, 615, avg loss, 0.0015825313748791814
epoch, 129, train_dur, 699, test_dur, 635, avg loss, 0.0016673074569553137
epoch, 130, train_dur, 399, test_dur, 600, avg loss, 0.0018818376120179892
epoch, 131, train_dur, 370, test_dur, 409, avg loss, 0.0013949943240731955
epoch, 132, train_dur, 638, test_dur, 703, avg loss, 0.0015670512802898884
epoch, 133, train_dur, 486, test_dur, 307, avg loss, 0.0017007417045533657
epoch, 134, train_dur, 522, test_dur, 538, avg loss, 0.0016479338519275188
epoch, 135, train_dur, 683, test_dur, 653, avg loss, 0.0018307236023247242
epoch, 136, train_dur, 577, test_dur, 608, avg loss, 0.0015389738837257028
epoch, 137, train_dur, 380, test_dur, 465, avg loss, 0.0016831234097480774
epoch, 138, train_dur, 516, test_dur, 554, avg loss, 0.0014062648406252265
epoch, 139, train_dur, 586, test_dur, 615, avg loss, 0.0014809785643592477
epoch, 140, train_dur, 587, test_dur, 403, avg loss, 0.0016895156586542726
epoch, 141, train_dur, 525, test_dur, 265, avg loss, 0.003369743237271905
epoch, 142, train_dur, 513, test_dur, 544, avg loss, 0.0026605729945003986
epoch, 143, train_dur, 588, test_dur, 498, avg loss, 0.0023706539068371058
epoch, 144, train_dur, 431, test_dur, 639, avg loss, 0.0018753965850919485
epoch, 145, train_dur, 499, test_dur, 732, avg loss, 0.0018173629650846124
epoch, 146, train_dur, 553, test_dur, 488, avg loss, 0.0015893406234681606
epoch, 147, train_dur, 526, test_dur, 503, avg loss, 0.0017550436314195395
epoch, 148, train_dur, 496, test_dur, 202, avg loss, 0.0015649291453883052
epoch, 149, train_dur, 544, test_dur, 418, avg loss, 0.0013314795214682817
epoch, 150, train_dur, 448, test_dur, 531, avg loss, 0.0015570736723020673
epoch, 151, train_dur, 424, test_dur, 602, avg loss, 0.0016245294827967882
epoch, 152, train_dur, 595, test_dur, 424, avg loss, 0.0016552394954487681
epoch, 153, train_dur, 628, test_dur, 587, avg loss, 0.00147948635276407
epoch, 154, train_dur, 310, test_dur, 725, avg loss, 0.0015011191135272384
epoch, 155, train_dur, 351, test_dur, 286, avg loss, 0.001530668349005282
epoch, 156, train_dur, 434, test_dur, 684, avg loss, 0.00157182477414608
epoch, 157, train_dur, 391, test_dur, 261, avg loss, 0.0013650924665853381
epoch, 158, train_dur, 373, test_dur, 314, avg loss, 0.001290464773774147
epoch, 159, train_dur, 464, test_dur, 326, avg loss, 0.0013916633324697614
epoch, 160, train_dur, 389, test_dur, 378, avg loss, 0.0016025856602936983
epoch, 161, train_dur, 511, test_dur, 520, avg loss, 0.0034284249413758516
epoch, 162, train_dur, 504, test_dur, 615, avg loss, 0.0027260740753263235
epoch, 163, train_dur, 332, test_dur, 623, avg loss, 0.0020251967944204807
epoch, 164, train_dur, 473, test_dur, 630, avg loss, 0.002080102451145649
epoch, 165, train_dur, 672, test_dur, 568, avg loss, 0.001800286816433072
epoch, 166, train_dur, 524, test_dur, 571, avg loss, 0.001756060286425054
epoch, 167, train_dur, 576, test_dur, 490, avg loss, 0.0013692998327314854
epoch, 168, train_dur, 505, test_dur, 239, avg loss, 0.0015817458042874932
epoch, 169, train_dur, 588, test_dur, 541, avg loss, 0.0015809352044016123
epoch, 170, train_dur, 475, test_dur, 551, avg loss, 0.0013358619762584567
epoch, 171, train_dur, 437, test_dur, 445, avg loss, 0.001477026497013867
epoch, 172, train_dur, 486, test_dur, 491, avg loss, 0.001297352253459394
epoch, 173, train_dur, 384, test_dur, 463, avg loss, 0.0011993588414043188
epoch, 174, train_dur, 583, test_dur, 237, avg loss, 0.0013761183945462108
epoch, 175, train_dur, 534, test_dur, 564, avg loss, 0.0015553812263533473
epoch, 176, train_dur, 339, test_dur, 577, avg loss, 0.0014138433616608381
epoch, 177, train_dur, 396, test_dur, 397, avg loss, 0.0013356625568121672
epoch, 178, train_dur, 411, test_dur, 601, avg loss, 0.001389305922202766
epoch, 179, train_dur, 577, test_dur, 373, avg loss, 0.00135166069958359
epoch, 180, train_dur, 394, test_dur, 671, avg loss, 0.0013605973217636347
epoch, 181, train_dur, 221, test_dur, 387, avg loss, 0.004446666222065687
epoch, 182, train_dur, 316, test_dur, 264, avg loss, 0.0031234289053827524
epoch, 183, train_dur, 387, test_dur, 446, avg loss, 0.0026747845113277435
epoch, 184, train_dur, 407, test_dur, 266, avg loss, 0.0020320473704487085
epoch, 185, train_dur, 548, test_dur, 284, avg loss, 0.0017810027347877622
epoch, 186, train_dur, 241, test_dur, 508, avg loss, 0.0016890608239918947
epoch, 187, train_dur, 650, test_dur, 535, avg loss, 0.001621830859221518
epoch, 188, train_dur, 807, test_dur, 350, avg loss, 0.0013593911426141858
epoch, 189, train_dur, 616, test_dur, 347, avg loss, 0.0013775259722024202
epoch, 190, train_dur, 549, test_dur, 390, avg loss, 0.0012678506318479776
