epoch, 0, train_dur, 306, test_dur, 626, avg loss, 0.0005610806401818991
epoch, 1, train_dur, 370, test_dur, 514, avg loss, 0.0009031679364852607
epoch, 2, train_dur, 281, test_dur, 262, avg loss, 0.0007983495015650988
epoch, 3, train_dur, 555, test_dur, 641, avg loss, 0.0012576025910675526
epoch, 4, train_dur, 503, test_dur, 622, avg loss, 0.0008257830049842596
epoch, 5, train_dur, 304, test_dur, 514, avg loss, 0.0021558506414294243
epoch, 6, train_dur, 611, test_dur, 266, avg loss, 0.001290846150368452
epoch, 7, train_dur, 284, test_dur, 338, avg loss, 0.002244585892185569
epoch, 8, train_dur, 391, test_dur, 297, avg loss, 0.0012756101787090302
epoch, 9, train_dur, 237, test_dur, 431, avg loss, 0.001955135725438595
epoch, 10, train_dur, 477, test_dur, 286, avg loss, 0.0016818847507238388
epoch, 11, train_dur, 437, test_dur, 634, avg loss, 0.0019242994021624327
epoch, 12, train_dur, 375, test_dur, 880, avg loss, 0.0013530119322240353
epoch, 13, train_dur, 588, test_dur, 1033, avg loss, 0.001858126139268279
epoch, 14, train_dur, 243, test_dur, 609, avg loss, 0.0020358720794320107
epoch, 15, train_dur, 449, test_dur, 523, avg loss, 0.002645067637786269
epoch, 16, train_dur, 411, test_dur, 638, avg loss, 0.0019274279475212097
epoch, 17, train_dur, 637, test_dur, 887, avg loss, 0.0019488328834995627
epoch, 18, train_dur, 357, test_dur, 758, avg loss, 0.0016882740892469883
epoch, 19, train_dur, 764, test_dur, 345, avg loss, 0.001999428030103445
epoch, 20, train_dur, 352, test_dur, 653, avg loss, 0.0017269751988351345
epoch, 21, train_dur, 555, test_dur, 730, avg loss, 0.0019729977939277887
epoch, 22, train_dur, 274, test_dur, 561, avg loss, 0.0016063948860391974
epoch, 23, train_dur, 582, test_dur, 239, avg loss, 0.0023791335988789797
epoch, 24, train_dur, 276, test_dur, 668, avg loss, 0.0015418133698403835
epoch, 25, train_dur, 793, test_dur, 352, avg loss, 0.0021187402307987213
epoch, 26, train_dur, 649, test_dur, 601, avg loss, 0.0021196582820266485
epoch, 27, train_dur, 369, test_dur, 402, avg loss, 0.0024077522102743387
epoch, 28, train_dur, 495, test_dur, 325, avg loss, 0.0020559397526085377
epoch, 29, train_dur, 477, test_dur, 631, avg loss, 0.0025120272766798735
epoch, 30, train_dur, 708, test_dur, 597, avg loss, 0.002078852616250515
epoch, 31, train_dur, 567, test_dur, 938, avg loss, 0.002731641288846731
epoch, 32, train_dur, 719, test_dur, 482, avg loss, 0.002612939802929759
epoch, 33, train_dur, 456, test_dur, 505, avg loss, 0.002459501614794135
epoch, 34, train_dur, 216, test_dur, 669, avg loss, 0.003020243486389518
epoch, 35, train_dur, 415, test_dur, 629, avg loss, 0.0023901555687189102
epoch, 36, train_dur, 711, test_dur, 580, avg loss, 0.0024035577662289143
epoch, 37, train_dur, 480, test_dur, 467, avg loss, 0.0023224635515362024
epoch, 38, train_dur, 323, test_dur, 823, avg loss, 0.0021095979027450085
epoch, 39, train_dur, 636, test_dur, 696, avg loss, 0.002295950660482049
epoch, 40, train_dur, 441, test_dur, 548, avg loss, 0.002098707715049386
epoch, 41, train_dur, 674, test_dur, 814, avg loss, 0.002115732990205288
epoch, 42, train_dur, 550, test_dur, 520, avg loss, 0.0019854269921779633
epoch, 43, train_dur, 336, test_dur, 576, avg loss, 0.002084174891933799
epoch, 44, train_dur, 501, test_dur, 444, avg loss, 0.0022147612180560827
epoch, 45, train_dur, 558, test_dur, 598, avg loss, 0.0024755115155130625
epoch, 46, train_dur, 514, test_dur, 596, avg loss, 0.0017878336366266012
epoch, 47, train_dur, 441, test_dur, 741, avg loss, 0.002572587924078107
epoch, 48, train_dur, 516, test_dur, 928, avg loss, 0.0020813646260648966
epoch, 49, train_dur, 352, test_dur, 895, avg loss, 0.002496100729331374
epoch, 50, train_dur, 509, test_dur, 588, avg loss, 0.0019069219706580043
epoch, 51, train_dur, 503, test_dur, 536, avg loss, 0.0024820780381560326
epoch, 52, train_dur, 409, test_dur, 692, avg loss, 0.0022587452549487352
epoch, 53, train_dur, 518, test_dur, 872, avg loss, 0.0023961132392287254
epoch, 54, train_dur, 446, test_dur, 516, avg loss, 0.002344525419175625
epoch, 55, train_dur, 517, test_dur, 539, avg loss, 0.0019481794442981482
epoch, 56, train_dur, 640, test_dur, 723, avg loss, 0.0018016299000009894
epoch, 57, train_dur, 663, test_dur, 402, avg loss, 0.002264398615807295
epoch, 58, train_dur, 526, test_dur, 757, avg loss, 0.002093465765938163
epoch, 59, train_dur, 409, test_dur, 722, avg loss, 0.002498581074178219
epoch, 60, train_dur, 269, test_dur, 804, avg loss, 0.002551916055381298
epoch, 61, train_dur, 573, test_dur, 824, avg loss, 0.0022472827695310116
epoch, 62, train_dur, 577, test_dur, 698, avg loss, 0.001991142053157091
epoch, 63, train_dur, 763, test_dur, 631, avg loss, 0.002107574138790369
epoch, 64, train_dur, 696, test_dur, 709, avg loss, 0.0017158080590888858
epoch, 65, train_dur, 489, test_dur, 912, avg loss, 0.00208846153691411
epoch, 66, train_dur, 611, test_dur, 496, avg loss, 0.001960920402780175
epoch, 67, train_dur, 567, test_dur, 657, avg loss, 0.0016868882812559605
epoch, 68, train_dur, 676, test_dur, 392, avg loss, 0.0017307708039879799
epoch, 69, train_dur, 711, test_dur, 723, avg loss, 0.0021461695432662964
