epoch, 0, train_dur, 296, test_dur, 309, avg loss, 0.0005026466678828001
epoch, 1, train_dur, 566, test_dur, 1260, avg loss, 0.0008030761382542551
epoch, 2, train_dur, 634, test_dur, 214, avg loss, 0.0012678917264565825
epoch, 3, train_dur, 476, test_dur, 1081, avg loss, 0.0013647334417328238
epoch, 4, train_dur, 408, test_dur, 524, avg loss, 0.0018673175945878029
epoch, 5, train_dur, 557, test_dur, 679, avg loss, 0.0030795882921665907
epoch, 6, train_dur, 403, test_dur, 1161, avg loss, 0.0024747615680098534
epoch, 7, train_dur, 439, test_dur, 1157, avg loss, 0.002406552666798234
epoch, 8, train_dur, 530, test_dur, 1303, avg loss, 0.002484131371602416
epoch, 9, train_dur, 587, test_dur, 1127, avg loss, 0.002398343989625573
epoch, 10, train_dur, 568, test_dur, 1412, avg loss, 0.0017227468779310584
epoch, 11, train_dur, 414, test_dur, 943, avg loss, 0.0017760111950337887
epoch, 12, train_dur, 358, test_dur, 608, avg loss, 0.0019324804889038205
epoch, 13, train_dur, 460, test_dur, 1256, avg loss, 0.002267296425998211
epoch, 14, train_dur, 421, test_dur, 1262, avg loss, 0.0023143645375967026
epoch, 15, train_dur, 471, test_dur, 713, avg loss, 0.002191140316426754
epoch, 16, train_dur, 468, test_dur, 880, avg loss, 0.002266593975946307
epoch, 17, train_dur, 415, test_dur, 842, avg loss, 0.0029872639570385218
epoch, 18, train_dur, 300, test_dur, 1239, avg loss, 0.0019760956056416035
epoch, 19, train_dur, 410, test_dur, 940, avg loss, 0.0020433657336980104
epoch, 20, train_dur, 683, test_dur, 866, avg loss, 0.001986849121749401
epoch, 21, train_dur, 380, test_dur, 773, avg loss, 0.002405689563602209
epoch, 22, train_dur, 593, test_dur, 1026, avg loss, 0.0020371994469314814
epoch, 23, train_dur, 482, test_dur, 975, avg loss, 0.002639827085658908
epoch, 24, train_dur, 392, test_dur, 1250, avg loss, 0.0025027082301676273
epoch, 25, train_dur, 728, test_dur, 1408, avg loss, 0.0026014919858425856
epoch, 26, train_dur, 471, test_dur, 835, avg loss, 0.002880951389670372
epoch, 27, train_dur, 985, test_dur, 1577, avg loss, 0.0020779224578291178
epoch, 28, train_dur, 720, test_dur, 1110, avg loss, 0.0023621313739567995
epoch, 29, train_dur, 842, test_dur, 970, avg loss, 0.002503732219338417
epoch, 30, train_dur, 601, test_dur, 1157, avg loss, 0.0026003215461969376
epoch, 31, train_dur, 434, test_dur, 1102, avg loss, 0.002224199939519167
epoch, 32, train_dur, 1075, test_dur, 1190, avg loss, 0.0025980533100664616
epoch, 33, train_dur, 562, test_dur, 1186, avg loss, 0.00273357261903584
epoch, 34, train_dur, 543, test_dur, 840, avg loss, 0.00256560230627656
epoch, 35, train_dur, 572, test_dur, 583, avg loss, 0.0023668790236115456
epoch, 36, train_dur, 394, test_dur, 708, avg loss, 0.002149926731362939
epoch, 37, train_dur, 655, test_dur, 467, avg loss, 0.0026253180112689734
