epoch, 0, train_dur, 174, test_dur, 414, avg loss, 0.004628131631761789
epoch, 1, train_dur, 211, test_dur, 357, avg loss, 0.0021136936265975237
epoch, 2, train_dur, 459, test_dur, 292, avg loss, 0.002546947216615081
epoch, 3, train_dur, 168, test_dur, 811, avg loss, 0.003482528729364276
epoch, 4, train_dur, 221, test_dur, 382, avg loss, 0.0030763105023652315
epoch, 5, train_dur, 165, test_dur, 483, avg loss, 0.003733101300895214
epoch, 6, train_dur, 400, test_dur, 500, avg loss, 0.001944105257280171
epoch, 7, train_dur, 166, test_dur, 286, avg loss, 0.0037402776069939137
epoch, 8, train_dur, 166, test_dur, 202, avg loss, 0.0016563085373491049
epoch, 9, train_dur, 265, test_dur, 347, avg loss, 0.004439241252839565
epoch, 10, train_dur, 297, test_dur, 342, avg loss, 0.003316874150186777
epoch, 11, train_dur, 231, test_dur, 305, avg loss, 0.0033372731413692236
epoch, 12, train_dur, 175, test_dur, 305, avg loss, 0.004713123198598623
epoch, 13, train_dur, 164, test_dur, 257, avg loss, 0.005114878062158823
epoch, 14, train_dur, 277, test_dur, 312, avg loss, 0.0040323310531675816
epoch, 15, train_dur, 310, test_dur, 353, avg loss, 0.0029497044160962105
epoch, 16, train_dur, 187, test_dur, 280, avg loss, 0.003939904272556305
epoch, 17, train_dur, 263, test_dur, 314, avg loss, 0.0028800847940146923
epoch, 18, train_dur, 353, test_dur, 283, avg loss, 0.004854306112974882
epoch, 19, train_dur, 215, test_dur, 282, avg loss, 0.004744408186525106
epoch, 20, train_dur, 191, test_dur, 435, avg loss, 0.0031040520407259464
epoch, 21, train_dur, 281, test_dur, 479, avg loss, 0.003494870150461793
epoch, 22, train_dur, 252, test_dur, 352, avg loss, 0.004118083044886589
epoch, 23, train_dur, 335, test_dur, 167, avg loss, 0.003810443449765444
